	tweetUrl	time	text	replies	retweets	likes	date	iso_2
1845	/dushka55/status/1274312317510057984	2020-06-20 07:05:06	Pereira: Nuestra primera bandera es el empleo, porque sin empleo no hay porcentaje salarial que sirva - Noticias Uruguay, LARED21 Diario Digital https://www.lr21.com.uy/politica/1430143-entrevista-fernando-pereira-pit-cnt-empleo-ingresos-salario …	0	0	0	2020-06-20	UY
1841	/mariapia222/status/1274562715340738564	2020-06-20 23:40:06	Brillante el trabajo de uruguay No obligo hacer cuarentena l gente tenía su seguro por desempleo en caso d perder ingresos . Y los recuperados llegan al 94% demostrando la solidez y atención de los seguros de salud !A ver si la periodista exitosa deja de lamerle las bolas al PAC https://twitter.com/elpaisuy/status/1274476638588321792 …	0	0	0	2020-06-20	UY
1842	/RAFAELT26959023/status/1274332405877391362	2020-06-20 08:24:56	"Busco Empleo Uruguay
https://buscoempleouruguay.blogspot.com "	0	0	0	2020-06-20	UY
1843	/elcachafaz1/status/1274446690356015105	2020-06-20 15:59:03	Si nosotros como estos forros nos fuésemos a uruguay el 82 % del país se queda sin empleo , y que el campo se haga cargo	1	0	0	2020-06-20	UY
1849	/96ae7df101a84a0/status/1274742452654669824	2020-06-21 11:34:18	@OddoneGabriel buenas tardes, soy alumno de la facultad de Ciencias Sociales, estoy realizando un trabajo sobre el desempleo y el trabajo informal en uruguay en situación de pandemia. En base a una nota que dio al diario El país el 23/04/20, quisiera usarla como base (sigue)	1	0	1	2020-06-21	UY
1846	/carominigutti1/status/1274812016771940353	2020-06-21 16:10:44	En el área de tecnología hace años que Uruguay tiene 0% de desocupación debiendo manos de obra porque no alcanza la que hay para la demanda....el Estado debería promover a que los chicos vayan hacia ese rubro así podríamos tener más empleo	1	1	5	2020-06-21	UY
1847	/CamiloGD1989/status/1274806796482482182	2020-06-21 15:49:59	En Uruguay todas las carreras de ingeniería tienen casi desempleo nulo. Algunas desempleo negativo incluso, parece que el camino es posible allí y que los científicos también puedan tener inserción laboral si tener que abandonar el país sin opciones.	0	0	0	2020-06-21	UY
1848	/WadeMarihuano/status/1274913018460209154	2020-06-21 22:52:04	En uruguay la gente pasa hambre, hay mas desempleo que antes y no esta dando el sueldo porque lo congelaron, bien dijiste, igual que macri	2	0	2	2020-06-21	UY
1858	/edigarofalo/status/1275067485692149761	2020-06-22 09:05:52	"en Uruguay y Brasil, el seguro de desempleo dura 6 meses. En otros paises como Colombia, ni hay.
Aca el seguro de desempleo dura hasta q consigas laburo... entonces pasa lo q esta pasando: LA GENTE NO BUSCA LABURO"	0	0	0	2020-06-22	UY
1853	/Referiuy/status/1275038310713438208	2020-06-22 07:09:56	La delantera de Racing español está hace 20 días en Uruguay, no tuvo respuestas a nivel empresarial para conseguir apoyo y está en busca de empleo antes de pegar la vuelta https://www.elobservador.com.uy/nota/la-realidad-del-futbol-femenino-yamila-badell-busca-trabajo-antes-de-volver-a-jugar-a-espana-202062118530 …	0	0	2	2020-06-22	UY
1860	/ObservadorUY/status/1275220783170805765	2020-06-22 19:15:01	"La delantera de Racing español Yamila Badell está hace 20 días en Uruguay, no tuvo respuestas a nivel empresarial para conseguir apoyo y está en busca de empleo antes de pegar la vuelta.

https://www.elobservador.com.uy/nota/la-realidad-del-futbol-femenino-yamila-badell-busca-trabajo-antes-de-volver-a-jugar-a-espana-202062118530 …"	3	1	6	2020-06-22	UY
1857	/ObservadorUY/status/1275035841732186113	2020-06-22 07:00:08	"La delantera de Racing español Yamila Badell está hace 20 días en Uruguay, no tuvo respuestas a nivel empresarial para conseguir apoyo y está en busca de empleo antes de pegar la vuelta.

https://www.elobservador.com.uy/nota/la-realidad-del-futbol-femenino-yamila-badell-busca-trabajo-antes-de-volver-a-jugar-a-espana-202062118530 …"	2	1	1	2020-06-22	UY
1859	/ObservadorUY/status/1275258528693977089	2020-06-22 21:45:01	"La delantera de Racing español está hace 20 días en Uruguay, no tuvo respuestas a nivel empresarial para conseguir apoyo y está en busca de empleo antes de pegar la vuelta.

https://www.elobservador.com.uy/nota/la-realidad-del-futbol-femenino-yamila-badell-busca-trabajo-antes-de-volver-a-jugar-a-espana-202062118530 …"	0	1	10	2020-06-22	UY
1856	/Referiuy/status/1275127166456471558	2020-06-22 13:03:01	La delantera de Racing español está hace 20 días en Uruguay, no tuvo respuestas a nivel empresarial para conseguir apoyo y está en busca de empleo antes de pegar la vuelta   https://www.elobservador.com.uy/nota/la-realidad-del-futbol-femenino-yamila-badell-busca-trabajo-antes-de-volver-a-jugar-a-espana-202062118530 …	0	6	21	2020-06-22	UY
1851	/Referiuy/status/1275232859993890816	2020-06-22 20:03:01	La delantera de Racing español está hace 20 días en Uruguay, no tuvo respuestas a nivel empresarial para conseguir apoyo y está en busca de empleo antes de pegar la vuelta       https://www.elobservador.com.uy/nota/la-realidad-del-futbol-femenino-yamila-badell-busca-trabajo-antes-de-volver-a-jugar-a-espana-202062118530 …	0	0	0	2020-06-22	UY
1854	/Randstad_Uy/status/1275074060385304585	2020-06-22 09:32:00	"Si estás en plena búsqueda de trabajo, ¡entrá en nuestra web!
 http://Www.randstad.com.uy 
#busquedalaboral #buscotrabajo #empleo #trabajo #buscoempleo #uruguay #empleoenuruguay #trabajoenuruguay #randstad #randstaduruguay pic.twitter.com/fn8cR6gEgv"	0	0	0	2020-06-22	UY
1852	/carlosDiegoRoq1/status/1275088738541023232	2020-06-22 10:30:19	Chile, Uruguay, Brasil, Paraguay y Bolivia están en la misma región contame genio en numeros porcentajes, cuanto cayó la economía en esos paises, en cuanto vario el tipo de cambió y en cuanto aumentó el desempleo y lo comparamos.	7	0	1	2020-06-22	UY
1850	/LigiaAlMundo/status/1275144179803467776	2020-06-22 14:10:38	Hola, querida, soy de Uruguay y aquí nuestro gobierno lo manejó de otra manera.  Comprendo tu gran preocupación, pienso en los que trabajan por su cuenta, pagando local, inversión, la angustia del empleado que ve peligrar su empleo.  Hay que cuidarse pero vivir.	0	0	0	2020-06-22	UY
1855	/yamandu_II/status/1275210203395481600	2020-06-22 18:32:59	"El artículo muestra la brecha en 2018 en Uruguay,en 2019 la brecha es del 21,8% entre hombre y mujeres, en muchos casos, el mismo empleo, la mujer más formada que un hombre gana menos. Este % quiere decir que la mujer en 2019 trabajo 79 días sin salario. 

https://www.google.com/amp/s/trabajo.ladiaria.com.uy/articulo/2018/11/por-cada-tres-pesos-que-ganan-las-mujeres-en-promedio-los-hombres-ganan-cuatro/%3fdisplay=amp …"	1	0	0	2020-06-22	UY
1861	/arschipani/status/1275524351551574024	2020-06-23 15:21:18	Claro. Pero en la historia del Estado de Bienestar Europeo, el seguro de desempleo fue una concesión a los sindicatos. Me parece claro que incluso en países con sindicatos fuertes (Escandinavia, uruguay más cerca) el seguro de desempleo funciona mejor para empresas Y trabajadores	2	0	3	2020-06-23	UY
1862	/Referiuy/status/1275539129737121793	2020-06-23 16:20:01	La delantera de Racing español está hace 20 días en Uruguay, no tuvo respuestas a nivel empresarial para conseguir apoyo y está en busca de empleo antes de pegar la vuelta https://www.elobservador.com.uy/nota/la-realidad-del-futbol-femenino-yamila-badell-busca-trabajo-antes-de-volver-a-jugar-a-espana-202062118530 …	0	3	2	2020-06-23	UY
1863	/julian_darach/status/1275623768367534080	2020-06-23 21:56:20	Bueno, no querés futurologia, volvamos a la pandemia. No querés con Uruguay, bien, vamos con Japón entonces, NO TIENEN NI LA MITAD DE RECURSOS NATURALES QUE TENEMOS NOSOTROS, y sin embargo sabés cuál es el índice de pobreza? De desempleo? Fijate y compará	1	0	1	2020-06-23	UY
1864	/wilson10093821/status/1275599069747064833	2020-06-23 20:18:12	"Fue tanto el crecimiento que aumentaron al doble los asentamientos en el Uruguay. Y la delincuencia explotó,somos el país en América latina proporcionalmente con más presos. En enero 10.5 d desempleo y 4 % de deficit fiscal y endeudados hasta las bolas.
Harto crecimiento."	5	0	0	2020-06-23	UY
1865	/RealCur_Uy/status/1275502884705251331	2020-06-23 13:56:00	"Nuevas ofertas laborales!!!
Pasos para postularse:

1 - Regístrate GRATIS en https://bit.ly/2JP3nJj 
2 - Crea tu currículo en la Red
3 - Busca la oferta laboral y postúlate

#empleo #uruguay pic.twitter.com/lu37eANww3"	0	0	0	2020-06-23	UY
1866	/Katiapintos2/status/1275346580762177537	2020-06-23 03:34:54	Por estas cosas es que Uruguay esta mejor, sistema salud, sistema seguro desempleo, y conviccion gral, que esto es una pandemia y es responsabilidad de todos no solo gob, ya dejen de pelear y pongansen las pilas maduren Argentinos, dejen la chiquita, es para todos	0	0	0	2020-06-23	UY
1879	/sekagomuriendo/status/1275911070935388166	2020-06-24 16:57:59	Varias ,no todas ,las ayudas estatales llegan a todos ,tienen seguro de desempleo y políticas activas, so me quiere comparar también compare con Uruguay y Paraguay	1	0	0	2020-06-24	UY
1878	/mariovazquez_uy/status/1275872858086883329	2020-06-24 14:26:08	"@el_BID aprobó un crédito de US$80 millones para apoyar la sostenibilidad ante la crisis del #COVID__19 de las Micro, Pequeñas y Medianas Empresas (#MIPYME) como sostén del empleo en #Uruguay
https://www.iadb.org/es/noticias/bid-apoya-sostenibilidad-de-las-mipyme-de-uruguay-afectadas-por-la-crisis-del-covid-19 …"	0	0	0	2020-06-24	UY
1880	/ceencuareterna/status/1275722982384680960	2020-06-24 04:30:35	Trabajas en algún canal para saber eso? Productor y/o asistente de cámara por móvil, más chofer, más camarógrafo más el/la periodista? Con tus cuentas e info se termina el desempleo en Uruguay... INFORMATE... boludeces gratis no...	4	0	2	2020-06-24	UY
1877	/ceventuales/status/1275867675584012289	2020-06-24 14:05:32	"¡Te estamos buscando!
Analista de Comercio Exterior

Para postularte envía tu #curriculum a rrhh@eventuales.com.uy especificando en el asunto el nombre del cargo al cual aplicas.
#empleo #trabajo #ofertalaboral #rrhh #Uruguay pic.twitter.com/oq1R9VTrsq"	0	0	0	2020-06-24	UY
1883	/DCostas8/status/1275775946126168064	2020-06-24 08:01:02	"Luego de 30 años en el circuito educativo la crisis del #COVIDー19 en Uruguay se llevó puesto al Pocitos Day School.

Quedan a la deriva más de 250 alumnos entre niños y adolescentes y 104 trabajadores sin empleo.
https://ecos.la/3/economia/2020/06/24/43243/pocitos-day-school-cerro-definitivamente-sus-puertas-por-la-pandemia/ …"	2	1	3	2020-06-24	UY
1882	/Jabamix/status/1275857366420987904	2020-06-24 13:24:35	Dentro de esa gráfica, contame, donde está uruguay? No lo veo dentro de los menos libres a pesar de tener como decís vos un gobierno comunista... pero si lo vi durante los últimos 20 años en el puesto 1 o 2 de america latina en libertad, ingresos, empleo, redistribución y transpa	0	0	0	2020-06-24	UY
1881	/JPBado/status/1275827307203174401	2020-06-24 11:25:08	Reconocer que el país institucionalmente es fuerte es una cosa y siempre lo fue, no empezó hace 15 años. Ahora, negar que había 10% de desempleo, inflación del 5%, negar las miles de empresas nacionales e internacionales que cerraron y no se repusieron es patético.	1	0	0	2020-06-24	UY
1876	/floki97/status/1275924754499874817	2020-06-24 17:52:21	Formalidad del empleo en Uruguay? MMM no lo sé rick https://twitter.com/ladiaria/status/1275882983191392263 …	0	0	0	2020-06-24	UY
1868	/mengueche08/status/1275967815514820610	2020-06-24 20:43:28	"Si, ahorraron millones q son vintenes y además en verdad no bajó lo q fue al BPS!

D dónde querés obtener 1.200.000 millones d U$S en un mundo en recesión, Uruguay con un desempleo enorme y un BPS fundido?

Quién creés paga los seguros d empleo?

Querés mas gente sin laburo?"	1	0	0	2020-06-24	UY
1874	/Arieloelo/status/1275795595232530432	2020-06-24 09:19:07	Había el doble, amigue. El doble. Los gobiernos blancos y colorados jamás disminuyeron ni la pobreza ni el desempleo, incluso con buenas épocas. Llamate a silencio.	1	0	4	2020-06-24	UY
1867	/tnexzz/status/1275692820511236096	2020-06-24 02:30:44	#BuenDiaGenios #Uruguay Estoy buscando empleo de soporte técnico, si alguien sabe de alguna oportunidad le agradecería mucho que me lo hiciera saber!! Que tengan una jornada entretenida y muy productiva!! #BuscoEmpleo pic.twitter.com/YbzmOYy3rl	0	0	0	2020-06-24	UY
1869	/tripaliumsite/status/1275753193675390977	2020-06-24 06:30:38	" Semanario Laboral:
 #CIT190 #AcosoLaboral
#Uruguay primer país en ratificarlo.
Sentencia ""Queimada"" 
Una cuestión de #DerechosHumanos
 #EconomíaVerde
 Control de temperatura en el trabajo
 #Desempleo
La otra #pandemia
 #Teletrabajo y #Género https://tripaliumsite.wordpress.com/el-ojo-que-ve-2/ …"	0	2	8	2020-06-24	UY
1870	/RevistaJTrabajo/status/1275761123363520513	2020-06-24 07:02:08	"En el Número especial de la Revista Jurídica del Trabajo - URUGUAY
Federico Rosenbaum: ""La estabilidad en el empleo en el contexto del COIVD-19 en Uruguay"" https://revistajuridicadeltrabajo.blogspot.com/2020/06/n-especial-covid-19-y-estabilidad-en-el.html?m=1 … @FRosenbaumCarli pic.twitter.com/v6FHeThGlJ"	0	10	17	2020-06-24	UY
1875	/pablitomanya31/status/1275902460050182144	2020-06-24 16:23:46	"Además el desempleo no era 10%, era 9,1%.
Y el déficit 4,7% y no 5%.

No falsees números.

En 2004 había 15% de desempleo, 35% de pobres, y el déficit fiscal era tan solo 2% , bárbaro.

Uruguay es grado inversor ,dado por consultoras que no regalan nada, económicamente saneado."	0	0	0	2020-06-24	UY
1872	/MartinVallcorba/status/1275967866697928705	2020-06-24 20:43:40	"Todo el mundo está sufriendo caídas muy significativas de la actividad y el empleo, en muchos casos bastante más importantes que las de Uruguay.
Con ese criterio, todo el mundo estaba arruinado antes. Es desconocer el impacto de un parate económico de esta magnitud"	3	5	75	2020-06-24	UY
1873	/JotaPRamos/status/1275791259710435329	2020-06-24 09:01:54	Estamos hablando del 2030. El problema del Uruguay hoy es el empleo. Y el tener dinero para alimento, vivienda y otras necesidades. Lo que es difícil es vender digitalmente.	0	0	0	2020-06-24	UY
1871	/moni9593/status/1275976869192650754	2020-06-24 21:19:26	"@elpaisuy ,@mef_Uruguay no entiendo,no era que recibieron un país desastroso, ""arrasado"" por 15 años de gobierno del FA,  ahora resulta que destacamos por formalidad de empleo, transformación de matriz de energética, mienten a los inversores extranjeros?NO,le mienten a la gente!"	0	0	1	2020-06-24	UY
1903	/SR_manya/status/1276174207794262017	2020-06-25 10:23:35	En serio los blancos son así?  Brutos? No se dan cuenta q con el frente llegamos a mínimos históricos de desempleo, 15 años de continuo crecimiento económico y  salario real, q la salud pública ahora es un poco más digna a antes? Acaso los blancos no se dan cuenta?  Brutos!	1	0	0	2020-06-25	UY
1894	/davidhenesy/status/1276249941317476378	2020-06-25 15:24:32	Como tu invertiste en causar desempleo por ineptitud y mal manejo de la “revitalización de la calle Uruguay”?	0	0	0	2020-06-25	UY
1901	/juanmanuelgayo1/status/1276190756747821061	2020-06-25 11:29:21	GAYOSO ABOGADOS  Servicios Jurídicos Globales: LABORAL / RELACIÓN DE EMPLEO. Uruguay. Confirmació... https://gayosoabogado.blogspot.com/2020/06/laboral-relacion-de-empleo-uruguay.html?spref=tw …	0	0	0	2020-06-25	UY
1900	/Arigol1988/status/1276278425339277319	2020-06-25 17:17:43	@LuisLacallePou el presidente que queremos los argentinos pero lo tiene Uruguay.  Ejemplo de lo que tiene que hacer un presidente, no castigar al que da empleo y premiar al que no quiere trabajar #Uruguay https://twitter.com/madorni/status/1276232395147091971 …	0	0	0	2020-06-25	UY
1899	/samoreno_104/status/1276294401099206661	2020-06-25 18:21:12	Este verso de Lacalle Pou ya lo escuchamos muchas veces en la Argentina y significo dolor hambre y desempleo para el pueblo. @FBI Uruguay es nuevamente paraiso fiscal DEBEN INVESTIGAR .ES POR ACA.ademas de deslealtad con sus paises vecinos.	2	0	0	2020-06-25	UY
1898	/FiscalHonorario/status/1276225969335021580	2020-06-25 13:49:16	Que fácil venirse a Uruguay. Los nabos de siempre pagamos FONASA; IRPF Impuesto de Primaria para que quienes vengan tengan salud y enseñanza gratis. Solidaridad de la Patria Grande q los demás no tienen con nosotros. Mantengamoslos para q nos sigan quitando empleo e infiltrándose	0	0	1	2020-06-25	UY
1897	/dhemicorp/status/1276190920837300228	2020-06-25 11:30:00	"SabíasQue | El Banco Interamericano de Desarrollo (BID) apoyará a las Micro, Pequeñas y Medianas Empresas (Mipymes) como sostén del empleo en Uruguay con la aprobación de un crédito de 80 millones de dólares. debido al #Covid-19.

#Pymes #Uruguay"	0	0	0	2020-06-25	UY
1896	/MikeLuca7/status/1276259271890685954	2020-06-25 16:01:36	Les pido seriedad, por favor: ¿No pensaron que hacen los países para poder crecer, tener menos desempleo y por consecuente menos pobreza? Y no les pido copiar a Nueva Zelanda, Suecia o Singapur. ¿Es mucho pedir Chile o Uruguay? Se les cae el relato. pic.twitter.com/vj36QMQsiO	1	5	21	2020-06-25	UY
1895	/GestionHumanaUy/status/1276221918593650688	2020-06-25 13:33:11	"Por séptimo consecutivo estaremos participando de la principal #FeriaDeEmpleo #Uruguay

Del 10 al 16 de Agosto los esperamos en nuestro stand en @ExpoEmpleoUy
#NoContagiemosAlEmpleo #ExpoEmpleoUruguay #ExpoEmpleo #FeriaVirtualEmpleo #Empleo #Trabajo
#SUGP pic.twitter.com/NA4y61EY9d"	0	2	1	2020-06-25	UY
1902	/MikeLuca7/status/1276259217406660608	2020-06-25 16:01:23	"En Argentina tenemos 14 empresas cada 100 habitantes, en Brasil tienen 25, en México 34, en Uruguay 48 y en Chile hay 58. Sigamos ""combatiendo al Capital"", que lo único que hacemos con eso es hundirnos en el desempleo, pobreza y hambre. pic.twitter.com/0yCkisBzvs"	6	54	186	2020-06-25	UY
1893	/RealCur_Uy/status/1276136465483862017	2020-06-25 07:53:37	"Nuevas ofertas laborales!!!
Pasos para postularse:

1 - Regístrate GRATIS en https://bit.ly/2JP3nJj 
2 - Crea tu currículo en la Red
3 - Busca la oferta laboral y postúlate

#empleo #uruguay pic.twitter.com/eMqDCtLueC"	0	0	0	2020-06-25	UY
1891	/MAURICIOARDUINO/status/1276309070262214657	2020-06-25 19:19:29	Bla bla bla...y ayer para promover la inversión extranjera en nuestro país presentaron datos que demuestran que el Uruguay es el país con mayor nivel de empleo formal y bla bla bla...	2	0	0	2020-06-25	UY
1890	/EGMurara/status/1276161489376874501	2020-06-25 09:33:03	Si no nos defendemos de estas prácticas desleales, vamos a seguir perdiendo producción en Uruguay, los países protegen su empleo.  Incremento del reembolso chino, riesgo para el acero latinoamericano https://shar.es/ab0Opb 	1	2	4	2020-06-25	UY
1889	/DelfinoLucasOk/status/1276324717700558850	2020-06-25 20:21:40	En toda la historia del mundo, no hay UN CASO en donde solo la inversión del Estado haya hecho que un país crezca, tenga bienestar, pleno empleo y se desarrolle. Hoy, Uruguay con Lacalle Pou, vuelve a marcar el rumbo con conceptos y valores claros. pic.twitter.com/OjxUFWjkcp	2	18	86	2020-06-25	UY
1888	/dancolominas/status/1276172605758885890	2020-06-25 10:17:14	En serio los zurdos son así?Brutos? Gracias FA??Por dejarnos deuda, déficit, desempleo, inseguridad, bajísimo nivel educación, corrupción hasta en un ministerio ayuda a necesitados, juicios millonarios, despilfarro, autoridades procesadas, departamentos sin CTi frente pandemia?	2	0	0	2020-06-25	UY
1887	/augusto_solar/status/1276359150650511366	2020-06-25 22:38:29	Me encantaría ver que aplicaran lo que el presidente de Uruguay dijo hace unos días, tal vez un 10%, 15% o 20% de impuesto solidario al empleo público, para salarios mayores a 3-4millones, hasta que acabe la pandemia https://twitter.com/La_Republica/status/1276243771735158784 …	0	0	5	2020-06-25	UY
1886	/nacionalgchu/status/1276136254258720772	2020-06-25 07:52:47	#Uruguay: Aumenta el desempleo en el departamento de Río Negro  http://www.radionacional.com.ar/uruguay-aumenta-el-desempleo-en-el-departamento-de-rio-negro/ …	0	0	0	2020-06-25	UY
1885	/ceventuales/status/1276163325529817093	2020-06-25 09:40:21	"¡Te estamos buscando!
Aprendiz Electricista / Electrónico

Para postularte envía tu #curriculum a rrhh@eventuales.com.uy especificando en el asunto el nombre del cargo al cual aplicas.
#empleo #trabajo #ofertalaboral #rrhh #Uruguay pic.twitter.com/5S1Ze6fEu1"	0	0	0	2020-06-25	UY
1884	/PwC_Uruguay/status/1276243515782168576	2020-06-25 14:59:00	#Salarios: El @MTSSuy dio a conocer su propuesta definitiva para la octava ronda de los Consejos de Salarios y anunció medidas para reactivar el empleo. Conocé los detalles en la nueva #VíaRápida: http://bit.ly/EmpleoySalarios 	0	2	1	2020-06-25	UY
1892	/pilar_uy/status/1276188394880729090	2020-06-25 11:19:58	¿Una pandemia que puso en jaque a cientos de países y provocó recesión en muchos países desarrollados? Por ej., la baja abrupta de venta de boletos no se debió a que se haya mentido sobre la pobreza. Cuarentena = pérdidas en empresas de transporte = pérdida empleo = etc.	0	0	0	2020-06-25	UY
1914	/gabicolombo2010/status/1276531902766288897	2020-06-26 10:04:57	Realmente a este paso, el sector privado argentino va a generar un aumento del empleo en Uruguay, Paraguay y Chile.	0	0	1	2020-06-26	UY
1915	/sin_ife/status/1276661805495042048	2020-06-26 18:41:08	"✓ siendo intendente de Rosario el Médico Hermes Binner empleó por la "" ventana "" al sobrino del Médico Tabaré Vázquez que fué intendente de Montevideo y 2 veces presidente de Uruguay llamado Marcelo D' Amico."	0	0	0	2020-06-26	UY
1916	/ceventuales/status/1276525271382921219	2020-06-26 09:38:36	"¡Te estamos buscando!
Operario de Planta

Para postularte envía tu #curriculum a rrhh@eventuales.com.uy especificando en el asunto el nombre del cargo al cual aplicas.
#empleo #trabajo #ofertalaboral #rrhh #Uruguay pic.twitter.com/ulxj2qsEFZ"	0	1	0	2020-06-26	UY
1920	/GaborneMauro/status/1276480733532618752	2020-06-26 06:41:37	"¡Genios! Ahora el teletrabajo se hará desde Uruguay!

¡Gracias por aportar más desempleo!

¿Tienen Coprocefalea?"	0	0	0	2020-06-26	UY
1918	/sincoloressinp1/status/1276585849896001536	2020-06-26 13:39:19	Lamento informarte que el país se tiene que preparar hace años para absorber este impacto, hace años el desempleo en el rubro IT es cero en el Uruguay hace falta personal capacitado, las empresas traen empleados de afuera porque acá no consiguen y despues me dicen de desempleo..	2	0	0	2020-06-26	UY
1919	/xaguim/status/1276549762808975365	2020-06-26 11:15:55	La tiene clarísima Uruguay.  Es como agarrar la ola, la tienes que remar fuerte y rápido primero para surfearla.  El privado es el que genera empleo y mueve la economía. El Estado solo puede proteger o destruir la zona de generación de olas que mueve la economía.	0	0	2	2020-06-26	UY
1917	/Uruguaylamanana/status/1276618749563547656	2020-06-26 15:50:02	"Con desempleo negativo, brindando beneficios a los productores y un servicio de muy buena calidad, Uruguay ha logrado que cada vez más empresas del exterior decidan manejar sus operaciones globales desde sus filiales en nuestro país.
https://www.xn--lamaana-7za.uy/actualidad/la-industria-del-software-tambien-tiene-su-base-en-salto/lamañana.uy/actualidad/la- …"	0	1	1	2020-06-26	UY
1913	/jlaadrs/status/1276639347920515072	2020-06-26 17:11:54	Uruguay está recibiendo 8000 solicitudes por mes de radicación.  Eso significa la fuga de por lo menos 2000 familias por mes de Argentinos que generan riqueza y empleo. De donde van a cobrar impuestos. Y la maquinita por si no se enteraron explota por la inflación. Alfosin 1989.	1	0	0	2020-06-26	UY
1910	/Albaladm/status/1276466662133379072	2020-06-26 05:45:42	"Muchísimos países deberían aprender de #Uruguay. Ejemplar medida que muestra solidaridad, compromiso y comprensión del rol del sector productivo para generar riqueza y empleo. 
 pic.twitter.com/G4NVUgZ926"	0	3	4	2020-06-26	UY
1911	/ghcg/status/1276561974588047360	2020-06-26 12:04:26	"El portal @GHCG_empleo publica ofertas #empleo de 228 países. Puedes publicar tu oferta de empleo si eres empresa o bien consultar nuestras últimas ofertas de empleo si eres candidato/a. Global Human Capital Group en #Montevideo #Uruguay #LATAM #empleos
http://ow.ly/qsxa50zSf06 pic.twitter.com/OA6QF5ytfI"	0	1	1	2020-06-26	UY
1909	/berelaloca/status/1276490633520316416	2020-06-26 07:20:57	Teniendo en cuenta que la salud pública con la primera atención, el estado con el subsidio de desempleo, el Mides con las ayudas a los más sumergidos son quienes más han aportado a Uruguay durante el temita del Covid, es bastante estúpido decir esto.	0	7	90	2020-06-26	UY
1908	/l1b3ral/status/1276509276572450816	2020-06-26 08:35:02	@r_saldain Uruguay tiene un problema de ocupación, nuestras tasas difieren mucho de las de los países desarrollados. Nuestra tasa de empleo no llega al 60% pic.twitter.com/IzUUAn7jFU	0	1	1	2020-06-26	UY
1907	/RusbelCoronel/status/1276562651217362947	2020-06-26 12:07:08	Que bueno para Uruguay tener un presidente claro y con razonamiento lógico, que fácil que es entender lo real y que difícil se les hace a  los que nunca generaron nada... no vendieron ni chiches peor generaron un empleo. Ecuador un día te llegará un buen presidente.  https://twitter.com/A_Kauderer/status/1276239599258525703 …	1	1	3	2020-06-26	UY
1906	/MedicadoFull/status/1276701262646595585	2020-06-26 21:17:55	Falta poco para que todo el sector privado se vaya a EEUU y Uruguay, ahi quien te pensas que va a invertir y generar empleo en este pais? Vos zurdito vago? Jaja contate otro planero hijo de puta.	0	0	3	2020-06-26	UY
1905	/mrad_cristian/status/1276581764371222535	2020-06-26 13:23:05	"https://twitter.com/aetchebarne/status/1276279562226335751?s=19 …
¿El fin es ahogar a quienes crean empleo?... Mientras en Uruguay..."	1	2	34	2020-06-26	UY
1904	/Seropian/status/1276673134909894656	2020-06-26 19:26:09	"CONVERSACIÓN CON UN AMIGO #CUBANO

Le digo: en #Uruguay, puedo decir públicamente cualquier grosería acerca del #Presidente de la República y perder mi empleo público.
Me respondió: en #Cuba igual. Podemos decir libremente cualquier grosería del Presidente de TU República."	0	0	0	2020-06-26	UY
1912	/sin_ife/status/1276656436748132354	2020-06-26 18:19:48	✓ siendo intendente de Rosario el Dr. Hermes Binner empleó al Uruguayo sobrino del Dr. Tabaré Vázquez de Uruguay, de nombre Marcelo D' Amico.	0	0	0	2020-06-26	UY
1931	/J0rge279/status/1276953775488598016	2020-06-27 14:01:19	"Dedicado al petardo títere de @IvanDuque q tiene en arresto domiciliario a 50 millones de personas por 4 meses y contando, condenando miles a desempleo, quiebra y hambre

#NoMasCuarentena
Furor por explicación del Presidente del Uruguay sobre la pandemia https://youtu.be/hIulBAMnKgI "	1	1	3	2020-06-27	UY
1930	/dmesp77/status/1276860099517190144	2020-06-27 07:49:05	"Cuando un país tiene un presidente sensato que entiende la única forma de sacar un país adelante es apoyando a los que sostienen el empleo y generan emprendimiento
Bien por Uruguay y su gente https://twitter.com/A_Kauderer/status/1276239599258525703 …"	0	0	0	2020-06-27	UY
1928	/Gersan62/status/1276956067063386113	2020-06-27 14:10:25	El caso de Pepe Mujica guerrillero de revolver en el cinto y Uruguay no se volvió comunista ni expropio a nadie.por el contrario fortaleció él emprésiarado para generar empleo.todo lo daña es la ambición desmedida del ser humano 	0	2	5	2020-06-27	UY
1927	/MRCE_44/status/1276972002050539520	2020-06-27 15:13:44	"El darwinismo social te lo va a mostrar el Mercado, cuando miles de empresas se vayan a Uruguay y dejen a la gente sin empleo.
Y la moneda se devalue a niveles de Alemania hace un siglo.
Si no entran divisas, la gente no va a generar alimentos.
https://www.perfil.com/noticias/columnistas/el-fin-del-darwinismo-social.phtml …"	0	1	1	2020-06-27	UY
1926	/SrJacobKowalski/status/1276840705210580992	2020-06-27 06:32:01	"Ustedes eran chicos o no nacidos pero para Uruguay los años con combinaciones de 0 y 2 son apocalipticos. 

Recesion economica, plagas (aftosa o lagostas), enfermedades (dengue o covid), desempleo, corrupcion galopante, escuchas ilegales y los años que siguen de represion."	0	0	0	2020-06-27	UY
