	tweetUrl	time	text	replies	retweets	likes	date	iso_2
6601	/thanyapatricia/status/1273597674449784833	2020-06-18 07:45:22	"Te necesitamos fuerte! Somos víctimas COVID19, de la corrupción del gobierno de @lenin, del desempleo y, para colmo, de los abusos refinanciamientos chulqueros de los banqueros. 
Debemos ser fuertes, estar unidos, para defender nuestros derechos y nuestro #Ecuador #SinIntereses"	0	1	4	2020-06-18	EC
6602	/Aracely_Carla1/status/1273768960719310850	2020-06-18 19:06:00	 este gobierno tiene expertos en chiates mediocres. Dònde esta la independecia de los poderes. Porqué en #Ecuador hoy como hoy la unica independencia es del servicio al pueblo. Por lo demás corrupciòn, hambre, miseria, desempleo y descuartizamiento del Estado	0	0	0	2020-06-18	EC
6593	/TanyaCedeoM1/status/1273775482824253440	2020-06-18 19:31:55	Cómo  puede ser posible que compare a europa con Ecuador? Cómo  van a cobrar esas planillas tan altas de gente que no ha tenido empleo por un largo tiempo y no lo tendrán. Deberían hacer un descuento a esa gente y revisar bien el consumo de cada casa.	0	0	0	2020-06-18	EC
6604	/elcomerciocom/status/1273788337770250240	2020-06-18 20:23:00	#ATENCIÓN | Más de 7 000 personas fueron desvinculadas en menos de una semana. ¿Cuántos han perdido su empleo en el contexto de la pandemia en Ecuador? El Ministro de Trabajo se pronuncia » https://bit.ly/DspidosEcdor pic.twitter.com/t185LeSh0u	30	217	214	2020-06-18	EC
6603	/elcuradetodos/status/1273787963185430531	2020-06-18 20:21:30	"Mañana celebraremos la solemnidad del Sagrado Corazón de Jesús y rogaremos por el Ecuador, en especial por lo que no tienen empleo.
#SanAlejoEsFamilia pic.twitter.com/1DrS6DCwso"	0	13	57	2020-06-18	EC
6614	/GermanGallegosC/status/1273716276083515393	2020-06-18 15:36:39	"Ecuador no tiene infraestructuras de Producción Flexible, producto del proteccionismo y mediocridad mayoritaria de los empresarios.

Flexibilizar solo x ciclos de mayor producción no creará mayores fuentes de empleo x nuestro reducido tamaño de mercado y de baja industrialización"	0	0	1	2020-06-18	EC
6612	/GuarneraOk/status/1273801301546151936	2020-06-18 21:14:31	Y vos con todo respeto un absoluto ignorante. Pensa antes de escribir es una pandemia Estados Unidos tiene 46 millones de solicitud de empleo Brasil colapsado chile igual ecuador Perú no jodamos por favor !!!!!!!	1	0	2	2020-06-18	EC
6611	/Evitas2012/status/1273605087781322752	2020-06-18 08:14:50	Eso que faltan en dos semanas más .. se sabrán cuantos mismos hay ... pobre mi Ecuador  con tanto desempleo que será de nuestro futuro y de nuestros hijos ....	0	0	2	2020-06-18	EC
6610	/estebanoes/status/1273619219926614017	2020-06-18 09:10:59	"Cuanta gente muriendo sin atención,cuanta gente sin empleo y se gasta la@plata en esto:
Ecuador hires Obama PR man to improve reputation battered by coronavirus https://www.foreignlobby.com/2020/06/17/ecuador-hires-obamas-hispanic-media-director-to-soothe-coronavirus-worries/ …"	0	0	0	2020-06-18	EC
6613	/Evitas2012/status/1273606092950573057	2020-06-18 08:18:49	Sueño algún día vivir en Paz y tranquilo en mi Ecuador .. todo está complicado no hay empleo aumenta la delincuencia despidos .. anhelo ver a todos esta administración en la cárcel ...	0	4	8	2020-06-18	EC
6608	/nena193027/status/1273498233914998785	2020-06-18 01:10:14	Ecuador te necesita presidente RAFAEL... hoy hay mas desempleo y con los trabajadores con un sueldo q no alcanza ni la canasta basica... 	0	0	0	2020-06-18	EC
6607	/LassoGuillermo/status/1273790293381386242	2020-06-18 20:30:46	"Hace más de 10 años me comprometí a luchar por un Ecuador con empleo. Hoy mi promesa sigue intacta. Salvar empleos es mi razón de ser y voy a trabajar incansablemente en pro de este objetivo en los próximos meses. 

“De todo se sale con sacrificio, honradez y mucho trabajo”. pic.twitter.com/7vY3B01SWn"	76	80	193	2020-06-18	EC
6606	/JoseGonzaloApo3/status/1273788386604650496	2020-06-18 20:23:11	Sr. Vicepresidente, felicidades, ese es el camino, hay que impulsar la producción nacional y la compra publica es uno de los pilares fundamentales para generar más plazas de empleo, ahorro interno y desarrollo nacional; CIPME ECUADOR	1	1	1	2020-06-18	EC
6605	/rafalmao/status/1273816707954589697	2020-06-18 22:15:44	Cada día son más certeros los alcances de la #LeyApoyoHumanitario en pro del empleo en el #Ecuador	0	0	0	2020-06-18	EC
6609	/PabloRodAgreda/status/1273635204696027136	2020-06-18 10:14:30	"Solo en Guayaquil hay más de 12000 fallecidos más de 300 cadáveres que no se entregan a sus familiares, una paquetazo que a dejado sin empleo a más de 500000 personas, este es ell gobierno de @Lenin #ElPeorPresidenteDeLaHistoria y #ElPeorGobiernoDeLaHistoria del Ecuador. 
Troll pic.twitter.com/47ILXB6sfX"	0	3	2	2020-06-18	EC
6665	/CAPTURPICHINCHA/status/1274001466513129472	2020-06-19 10:29:54	El gran credito reactivate Ecuador no ha podido generar al sector turistico ninguna oportunidad , todos han sido negados , el Estado y Mintur no toman en serio al turismo que sera una de las potenciales activadoras de empleo 2021 ,otros paises vecinos saben que es la oportunidad	11	46	72	2020-06-19	EC
6671	/mariaines_rp/status/1273997864876871680	2020-06-19 10:15:35	No me mal interpréten, me siento grateful y bless por tener mi beca, pero no pagaría por una carrera que no se si podré conseguir empleo o mantenerme económicamente si laboro en eso y tampoco pagaría porque la educación es mala y cara en Ecuador	1	0	0	2020-06-19	EC
6666	/HumanEcuador/status/1274089635971563520	2020-06-19 16:20:15	#SíHayEmpleo En #HumanConsultingStrategies buscamos a los mejores talentos, aplica aquí: http://ow.ly/hvQj50zwSPQ  #Empleo #Trabajo #Ecuador #Logística #Transporte #Aduana pic.twitter.com/5PHo6TUbss	0	0	0	2020-06-19	EC
6667	/Literario26/status/1274058137461559297	2020-06-19 14:15:05	¿Traer un hijo en el Ecuador del 2020 con lo jodida y peligrosa que está la vida? Si es que no hay empleo, no hay comida. Si hay un gobierno que repartió los hospitales como pan, NO hay salud de calidad. La educación la precarizaron también. ¡NO TRAIGAN HIJXS PARA Q SUFRA!	2	25	40	2020-06-19	EC
6668	/luispincay70/status/1274089337160896518	2020-06-19 16:19:04	Eso es una burla al pueblo vaya y verán y tanto requisito q mete el Pacífico nan ecuador la corporación financiera banco de Guayaquil y muchas entidades más eso no es crear trabajo eso es crear desempleo y no apoyar a la comerciantes en geneneral	0	6	10	2020-06-19	EC
6669	/ALBERTOACOSTAB/status/1274021967708987392	2020-06-19 11:51:21	"Nadie contrata para despedir, igual que nadie se casa para divorciarse. Los costos por despido en Ecuador son descomunales y desincentivan la contratación y la creación de empleo. 

No cabe renuncia voluntaria en este caso, porque no es voluntaria la decisión."	1	0	1	2020-06-19	EC
6670	/PCJA70/status/1274073499754278914	2020-06-19 15:16:08	Una gran verdad,hoy mas que nunca el ecuador necesita trabajar las 24 horas del día. pero las fuentes de empleo están desapareciendo y los despidos son en gran escala, y hay acuerdos según la ley para bajar el numero de horas por empleado¡que contradicción?¡exijo una explicación¡ https://twitter.com/AMEcuador/status/1264662470465126401 …	0	0	0	2020-06-19	EC
6683	/LuisJcome6/status/1274023318673334274	2020-06-19 11:56:44	@Lenin señor presidente, soy un emprendedor que está desanimado, por qué apliqué al crédito REACTIVATE ECUADOR y me negaron en razón de que el Score crediticio  es bajo, y es bajo, por qué trabajamos  dando empleo, generando recursos para el estado, a través de impuestos	0	0	0	2020-06-19	EC
6672	/mourueno/status/1274041816145440769	2020-06-19 13:10:14	Esto es lo que necesita la #economía del #ecuador. Ideas distintas, otros enfoques, la inversión es la hija mayor del consumo, y la inversión es madre del empleo. Estamos muy complicados cuando se piensa que es mérito conseguir préstamos, pues no es lo de fondo.	0	0	1	2020-06-19	EC
6678	/FlacsoAndes/status/1274015914770513925	2020-06-19 11:27:18	"#QuédateEnCasa
#Libro Seminario desempleo y subempleo: síntomas, causas soluciones por Luis B., Fausto D., César F., José María G., Jamil M., Guillermo O., María Mercedes P., Aquiles R., Benigno S. y Miguel V.
https://biblio.flacsoandes.edu.ec/libros/144218-opac …
#Ecuador
@FLACSOec
#UniversidadDeExcelencia pic.twitter.com/X5BEAbrqbr"	0	0	1	2020-06-19	EC
6674	/connection53/status/1274067612293574658	2020-06-19 14:52:44	En Canadá están locos. Sobrinos y amigos solteros, al tris, ya tienen en sus cuentas $ 2000 mensuales, hasta q dure la pandemia. ¡Tontos deben ser! En Ecuador, al contrario te quitan dinero y te desamparan. No hay empleo. Matan sin auxilio médico. ¿Y hay que agradecerle a Moreno?	8	176	284	2020-06-19	EC
6675	/DianeliRC/status/1274060400393322497	2020-06-19 14:24:05	El colmo del descaro , el miserable de #PabloCeliContralor quiere evitar  nuevamente que, participemos, tienen miedo que la Revolución Ciudadana regrese, para que los que están gobernando actualmente continúen destrozando el Ecuador, el empleo, lo servicios públicos,etc #URGENTE https://twitter.com/MashiRafael/status/1274054278420848647 …	0	1	1	2020-06-19	EC
6676	/gabyamoreno/status/1274086211934720000	2020-06-19 16:06:38	Será que nos pagan nuestros sueldos ? Hablan de tanto dinero que llega al Ecuador , y el pueblo muere de hambre , nosotros sin empleo y uds que no nos cancelan los haberes .	0	0	0	2020-06-19	EC
6677	/robertoorces/status/1274029724214407169	2020-06-19 12:22:11	Que renta ? Este año ya esta perdido!  los  del paises mundo se estan volcando a apoyar a las empresas para que generen y mantengan empleo en esta crisis,  aqui en Ecuador para variar revés, quieren reventar a las empresas para seguir financiando  a la burocracia insaciable.	0	0	0	2020-06-19	EC
6679	/cpechochin1/status/1274052047436996614	2020-06-19 13:50:53	Deberia ser a nivel nacional la exoneracion; Guayaquil tambien esta con niveles altos de desempleo y la economia estancada, somos un solo pais, sugiero sea para todas las provincias y a quienes ya pagaron les sirva para el 2021 @ANT_ECUADOR @CTEcuador	0	1	1	2020-06-19	EC
6680	/Ab_Fco_Pesantez/status/1273998195262132225	2020-06-19 10:16:54	Ejercer el derecho a escoger un Presidente de la REPUBLICA, debería ser en Ecuador un acto de mucha responsabilidad: escogerva una persona con experiencia en crear empleo, q no padezca enfermedades catastroficas,q su vida privada esté limpia, q EN  50 AÑOS SEA EXITO	0	0	1	2020-06-19	EC
6681	/DiarioMarcaOax/status/1274099641726853120	2020-06-19 17:00:00	[#Nacional] En la región el decrecimiento será el mayor de la historia, con más desempleo, pobreza y pobreza extrema. Será un retroceso de décadas: Rafael Correa, expresidente de Ecuador http://www.diariomarca.com.mx/2020/06/la-pandemia-resalto-la-desigualdad-en-paises-de-america-latina-y-el-caribe-alicia-barcena/ … |	0	0	0	2020-06-19	EC
6682	/ODJEcuador/status/1274103928825819137	2020-06-19 17:17:02	@hrw alerta empleo de Fuerzas Armadas para el control de la seguridad interna en #Ecuador: https://twitter.com/JMVivancoHRW/status/1273990462119043076 …	0	0	1	2020-06-19	EC
6664	/gabisommerfeld/status/1274057413734383617	2020-06-19 14:12:12	Ejemplo de Empresaria y visionaria. Mayor inversión genera plazas de empleo que hoy más q nunca el #Ecuador las necesita.  Felicitaciones @SalvatierraMaIs por la tenacidad y perseverancia!!! https://twitter.com/SalvatierraMaIs/status/1274038943634391042 …	0	5	20	2020-06-19	EC
6673	/justovalor1/status/1274069359565123591	2020-06-19 14:59:41	Las prebendas laborales tienen liquidado a Ecuador. No hay inversión ni empleo necesario para sacar al pais. https://twitter.com/DanielSknr/status/1274041329564213248 …	1	0	0	2020-06-19	EC
6663	/Ecuador_calidad/status/1274035841925554183	2020-06-19 12:46:29	"El consumir los productos y servicios elaborados en el #Ecuador nos ayudará a mantener las plazas de empleo y el bienestar de las familias. 
#MuchoMejorEcuador 
Demuestra tu orgullo, elige #LaHuella 
Gracias ⁦@tomebamba⁩ pic.twitter.com/zsEsYHSnWA"	0	0	3	2020-06-19	EC
6654	/elyex/status/1273976570462580736	2020-06-19 08:50:58	#Reclutamiento Ejercito #Militar Ecuador #Requisitos #Cronograma #ESFORSE #ESMIL #IWIAS Acuartelamiento https://elyex.com/ejercito-ecuador-reclutamiento-militar-requisitos-cronograma-esforse-iwias-esmil-gratis/ … @elyex #Empleo #Fechas #Trabajo pic.twitter.com/hs4P3OilA9	0	0	0	2020-06-19	EC
6661	/Holger99529559/status/1274166858808262656	2020-06-19 21:27:06	Por que no suspenden también el pago de matrícula y revisión en Guayaquil y el resto del país, o es que tienen voz de autoridad, el pueblo no tiene empleo, ni dinero	0	0	0	2020-06-19	EC
6662	/Ecuador_calidad/status/1274129877801865221	2020-06-19 19:00:09	"El hogar es refugio y fuente de cariño. Hoy, el Ecuador nos necesita mucho más y nuestra forma de demostrarlo es eligiendo productos de #calidad, eligiendo La Huella, porque estamos #OrgullososDeNuestraGente. #MuchoMejorEcuador
#Ecuador #identidad #empleo #Reactivacion #Economica pic.twitter.com/SteuHp7VYx"	0	0	0	2020-06-19	EC
6642	/ACNUREcuador/status/1274123546781003777	2020-06-19 18:35:00	"Aunque a Georgina no le gusta meterse en el mar, le encanta ir a la playa. Extraña tanto contemplar un atardecer sintiendo la arena bajo sus pies, como tener un empleo. Ella es refugiada en Ecuador y recibe apoyo de Casa de Refugio Matilde.

#DíaDelRefugiado
#ConLosRefugiados pic.twitter.com/puvjiWpxA4"	0	1	6	2020-06-19	EC
6644	/Astudillosolano/status/1273847116461486080	2020-06-19 00:16:34	Totalmente de acuerdo. Ya basta de tanta corrupción n nuestro país... el #Ecuador no necesita publicidad mediática, necesita que ese dinero se invierta en empleo para la gente. https://twitter.com/KarolNoboa1/status/1273845357085167616 …	0	1	4	2020-06-19	EC
6645	/Lvernimmen/status/1273865550758895616	2020-06-19 01:29:49	Miles de docentes y médicos sin empleo en Ecuador. #YoNoFuiCuántico https://twitter.com/lolacienfuegos/status/1273626059867643904 …	0	1	0	2020-06-19	EC
6646	/moisespalma_201/status/1273954459215958024	2020-06-19 07:23:06	@caravananoticia Muy buenos días amigos de Caravana un grande  saludo desde Esmeraldas para usted Marcos Paola Walter y Nexar, Marquiño con tanta corrupción ya no se sabe que nos matara primero el hambre  la falta de empleo o el Coronavirus. Dios salve al Ecuador. Son los mejores	0	0	0	2020-06-19	EC
6647	/BibyReyes/status/1274157779301945347	2020-06-19 20:51:01	Su caso e Esther no es el unico. Hacemos miles de ciudadanos que Quieren empreder por falta de empleo pero se topan con muchas trabas no es real lo que promocionan en Ban Ecuador y Pacifico  el Gobierno debe Dar mas facilidades de documents. Y crear asesoria de negocio a emprende	0	1	1	2020-06-19	EC
6648	/FEducate/status/1274137407844159490	2020-06-19 19:30:05	"#SiHayEmpleo ¡Te estamos buscando! Anímate a formar parte de la gran familia de Fundación Edúcate. Revisa la nueva vacante que tenemos.

 #ecuador #empleo #educaciónquetransforma #ecuadorians #educaciónqueinspira pic.twitter.com/byxa4woHIe"	0	2	2	2020-06-19	EC
6649	/Cristin50339019/status/1274146979489230849	2020-06-19 20:08:07	TODOS A GASTAR ; ALLA HAY DINERO ,Y NO HAY DESEMPLEO  COMO EN ECUADOR @fjsv1974	0	0	1	2020-06-19	EC
6650	/MemeBipoIar/status/1274146604262535168	2020-06-19 20:06:37	"—Obtener cita en el IESS:
De 1-3 meses, o hasta 6 meses

—Seguro de desempleo:
62 días para aplicar y 30 días más para cobrar.

—Compras de insumos:
¡En 24 horas!, lanzan la oferta, aceptan al mejor postor (amigos) y realizan la compra con sobreprecio.

¡THIS IS ECUADOR! "	2	52	69	2020-06-19	EC
6643	/camicon_ec/status/1274139762723602433	2020-06-19 19:39:26	"Boletín Informativo No.60
Ecuador se encuentra en una situación crítica por la paralización del sector productivo que tiene un efecto inmediato en la generación de #empleo y por los actos de #corrupción que han venido suscitándose últimamente en el país. @DEFENSORIAEC pic.twitter.com/eEnX3KTELV"	0	0	0	2020-06-19	EC
6652	/edurobayo7/status/1273884009840476160	2020-06-19 02:43:10	#ATENCIÓN | Más de 7 000 personas fueron desvinculadas en menos de una semana. ¿Cuántos han perdido su empleo en el contexto de la pandemia en Ecuador? El Ministro de Trabajo se pronuncia » https://bit.ly/DspidosEcdor pic.twitter.com/kiiGQD2TtE	0	0	0	2020-06-19	EC
6653	/janblum2/status/1274204231491297280	2020-06-19 23:55:37	Sea  usted un  héroe para su familia y renuncie ya, no puede sostener tanta mentira a nuestro pueblo Ecuador tiene que salir adelante no hay empleo no supo manejar la pandemia	0	0	0	2020-06-19	EC
6655	/trabybendi/status/1273978505915764736	2020-06-19 08:58:39	"¿Estás emprendiendo y necesitas ayuda?
 Te promocionamos SIN COSTO POR UN MES todos tus productos o servicios
Solo debes crea tu perfil empresarial en http://www.trabajoybendicion.com 
#TrabajoYBendicion #Guayaquil #Viernes #Ecuador #Trabajo #Ventas #Emprendedor #Empleo #SiHayTrabajo pic.twitter.com/aOAN2h5nW9"	0	0	2	2020-06-19	EC
6656	/rafalmao/status/1273998078685609984	2020-06-19 10:16:26	Nuestro @MinTrabajoEc ha explicado con claridad la #LeydeApoyoHumanitario en pro del empleo en el #Ecuador	0	0	0	2020-06-19	EC
6657	/andreitai/status/1274125171205574659	2020-06-19 18:41:27	Green Day estaba de gira con Warning y ya tenía algunos Grammys a sus 29 años, millonarios y a punto de sacar su disco más grande AI y yo estoy en Ecuador sin empleo así: pic.twitter.com/yDc1FpFTex	0	0	0	2020-06-19	EC
6658	/PovedaBriones/status/1274156249735729153	2020-06-19 20:44:57	"En Ecuador se tiene banqueros ricos con banca pobre.
Empresarios ricos con empresas en quiebra.
Que cierren si están mal.
El Estado no tiene porque seguir pagando su inoperancia.
Mintiendole al pueblo que son ellos los generadores de "" empleo"" mentira.
#ElPeorGobiernoDeLaHistoria"	0	0	0	2020-06-19	EC
6659	/OSITALBORNOZ83/status/1274120507630030849	2020-06-19 18:22:55	No opines algo que no sabes opina sobre tu país que de seguro no te quedaste a luchar ahí y saliste corriendo, esto es Ecuador un país en donde durante una década tuvimos empleo, desarrollo, educación, salud nuestra economía era estable pero gracias a Moreno se destruyó todo.	1	0	1	2020-06-19	EC
6660	/JRE_Ecuador/status/1274184741919625216	2020-06-19 22:38:10	"El Ministro del desempleo -que dice ser del trabajo- ha anunciado en la asamblea nacional que en los últimos 5 días hubo 7.852 nuevos despidos de trabajadores, por distintas causas. 
@Luis_PovedaV pic.twitter.com/ni8bDTtyn1"	0	2	3	2020-06-19	EC
6651	/lacamaragye/status/1274128471355273216	2020-06-19 18:54:34	"""En Ecuador existen 5 millones de personas buscando empleo formal, de un total de 8 millones de fuerza laboral activa, por eso es necesario que exista contratación por horas"".

—@parosemena, Presidente de #CCG"	0	0	2	2020-06-19	EC
6702	/ecoceli/status/1274405784936480768	2020-06-20 13:16:31	Siguen destrozando al Ecuador. Hoy lo hacen tirando al bote de basura la política de cuidado al medio ambiente (la casa común) y dejan sin empleo a 490 familias, quienes incrementarán el número de pobres de nuestra patria. Este gobierno tendrá pronto un castigo ejemplar.	1	8	6	2020-06-20	EC
6703	/LuisFer181216/status/1274448622868889604	2020-06-20 16:06:44	Desempleo y pobreza en el Ecuador 2017-2019 https://www.alainet.org/es/articulo/207237 …	0	0	0	2020-06-20	EC
6704	/Aracely_Carla1/status/1274339462466744321	2020-06-20 08:52:58	@Lenin @ottosonnenh @mariapaularomo @juanseroldan @DianaSalazarM2 @AsambleaEcuador al pueblo le quedo bien claro que significo #descorreizar al #Ecuador: hambre, miseria, desempleo, muerte y #Corrupcion. #ElPeorGobiernoDeLaHistoria	0	0	0	2020-06-20	EC
6705	/yosoyfre2/status/1274396136959344641	2020-06-20 12:38:10	Que el mundo entero sepa que Ecuador se cae en pedazos en todos los sentidos Salud, Empleo, Educación etc. Que el mundo entero sepa que el gobierno es un completo desastre y que solo nos a traído al país muerte a los enfermos y hambre a los pobres.	0	0	1	2020-06-20	EC
6706	/itsabela/status/1274393886949961728	2020-06-20 12:29:14	"Jennifer salió de Venezuela huyendo de un gobierno represivo y tenía muchas ansias de rehacer su vida en Ecuador pero su experiencia consiguiendo empleo ha sido muy decepcionante. Acá lo cuenta https://gk.city/2020/06/19/refugiados-venezolanos-ecuador/ …
#DiadelRefugiado"	1	0	2	2020-06-20	EC
6707	/anitabelenmarin/status/1274421737065676803	2020-06-20 14:19:54	Mi respaldo absoluto a quienes preservan los pulmones del País, el patrimonio natural del #Ecuador NO se cuida solo. El trabajo forzado y comprometido de los @EcGuardaparques debe ser valorado, al conservar sus fuentes d empleo se conserva el agua, bosques, vida. @PauloProanoA https://twitter.com/EcGuardaparques/status/1274356600678027265 …	0	32	33	2020-06-20	EC
6712	/JoseGonzaloApo3/status/1274377272443666434	2020-06-20 11:23:13	MEDICAMENTOS PRODUCIDOS EN ECUADOR CON CALIDAD SEGURIDAD Y EFICACIA,  CIPME Cámara de Industriales y Productores de Medicamentos Ecuatorianos, más empleo, ahorro por salida de divisas y desarrollo nacional	0	1	1	2020-06-20	EC
6709	/veritoeloisa/status/1274360273386823680	2020-06-20 10:15:40	"El pueblo cada día con más desempleo. No más despidos ya basta queremos un Ecuador mejor 
#SinGuardaparquesNoHayConservacion
@Lenin
@ottosonnenh
@MAE_PichinchaDP
@mariapaularomo https://twitter.com/EcGuardaparques/status/1274356600678027265 …"	0	14	20	2020-06-20	EC
6710	/Ricardofdc73/status/1274360375320944640	2020-06-20 10:16:04	Definitivamente el Ecuador no tiene salvación mientras no entiendan que proteger el empleo no es prohibir los despidos. https://twitter.com/alberto_dahik/status/1274356289657856003 …	0	1	0	2020-06-20	EC
6711	/fcarvach08/status/1274339508599873536	2020-06-20 08:53:09	Buenos días Sr.Presidente @Lenin digame Ud. ¿Qué se siente ser miembro activo del  peor gobierno de la historia del #ECUADOR? Cómo puede Ud.dormir por la noches ante tanta pobreza, desempleo y actos de corrupción confesos con pruebas de los militantes de su partido y gobierno?	0	2	1	2020-06-20	EC
6713	/manueladum/status/1274342355005562880	2020-06-20 09:04:28	Puro trabajo y producción, aquí en Ecuador con inversiones y fuentes de empleo,ejemplo para otros empresarios vs.mamarrachos que nunca tuvieron  plata ni para la buseta https://twitter.com/jorgebu82321819/status/1274200016140341250 …	0	1	0	2020-06-20	EC
6714	/Ricardo19714327/status/1274459483893358595	2020-06-20 16:49:53	Después de leer los comentarios de muchos a este tweet saco l conclusión de que no conviene hacer empresa en ecuador.  El empresario siempre es el malo y el empleado es el pobrecito.  Hagan empresa a ver cómo les va!!!! A ver quien les da empleo!  Traza de empleados públicos.	0	0	1	2020-06-20	EC
6701	/MashiTigre/status/1274538495214784512	2020-06-20 22:03:51	Y asi, el #Ecuador continua pagando mas deuda. Seguimos jodidos, mas pobres, con mas #corrupcion, llevandose el dinero en el IESS y en los hospitales, con mas desempleo, con mas subempleo, con mas despidos. Pero eso no importa, primero a pagar la deuda. Asi trabaja este gobierno https://twitter.com/PrimeraPlanaECU/status/1274129889927540736 …	0	0	0	2020-06-20	EC
6708	/Murphy_Inaction/status/1274409892326117378	2020-06-20 13:32:50	"Contesta mejor cuando tiene pereza!!.

Según Ud un país de a pie, como Ecuador,con nuestros niveles de deuda,desempleo,dependencia del petróleo(prevendido) y déficit fiscal. vamos al banco de la esquina y nos prestan al 2%

Si ud lo logra,en serio! Ministro de Finazas YA!"	0	0	1	2020-06-20	EC
6700	/yugolaus/status/1274434579601010694	2020-06-20 15:10:56	@Lenin bravo mientras más gente en el desempleo botas la plata en publicidad,  asesores de todo tu equipo de INAptos, que miserable eres te felicito tu objetivo esta cerca el Ecuador en la pobreza total https://twitter.com/Sandinin/status/1274389428992122881 …	0	0	0	2020-06-20	EC
6696	/IvanOntanedaB/status/1274356627496480769	2020-06-20 10:01:11	Querida Maria Isabel , gracias por creer en el Ecuador , por invertir,  por generar empleo. Una mujer con vision en la Agroindustria del futuro. #Premiun&Sustainable	0	5	18	2020-06-20	EC
6698	/vivianacrespo03/status/1274447533612380160	2020-06-20 16:02:24	"#Ecuador me sorprende a cada hora, minuto e instante. No me sorprenderá también más  adelante un #paquetazo un #robo una #crisis y más #desempleo. 

Gracias a todos los #políticos, #faranduleros #periodistas y #desconocidos, por atracar a mi país y dejarlo en la miseria, Gracias."	1	0	3	2020-06-20	EC
6699	/maryrojas19654/status/1274467480119975936	2020-06-20 17:21:40	Son grises porque quitan el Empleo por satisfacer al FMI, no es posible que hayan acabado con el Ecuador, es posible que se burlen de la Justicia sinvergüenza, pero de la divina jamás	0	0	0	2020-06-20	EC
6685	/CulturaRebelde2/status/1274335786360504321	2020-06-20 08:38:22	"Sobre las elecciones 2021 y en medio de este año adverso ojalá los Jóvenes (los que queden con ánimo, empleo, estudio) puedan organizarce y proponer
#Elecciones2021Ec #Ecuador @DemocraciaSi_20 @LassoGuillermo @CesarMongeO @mariapaularomo @jaimenebotsaadi @LucioGutierrez3 #Ecuador pic.twitter.com/m9inFOJ6JX"	0	0	2	2020-06-20	EC
6686	/fredyco79/status/1274556016219369474	2020-06-20 23:13:29	Importar como la sociedad en general se encuentre, si estan en buena salud o contagiados, si estamos con empleo o sin empleo, si estamos bien económicamente o no por la crisis sanitaria. A cuidarse de estas dos pandemias: COVID-19 Y LA MALDITA CORRUPCIÓN. El Ecuador  nesecita	1	0	0	2020-06-20	EC
6687	/Aracely_Carla1/status/1274338800282542080	2020-06-20 08:50:20	@Lenin @ottosonnenh @mariapaularomo @juanseroldan @DianaSalazarM2 @AsambleaEcuador al pueblo le quedo bien claro que significo #descorreizar al #Ecuador: hambre, miseria, desempleo, muerte y #Corrupcion.  Y para completar sin educaciòn #ElPeorGobiernoDeLaHistoria https://twitter.com/Pipo1178/status/1273392152442257410 …	0	1	1	2020-06-20	EC
6688	/MontserratPons1/status/1274547146386268160	2020-06-20 22:38:14	Trabajo y menos corrupcion. El desempleo q atraviesa Ecuador, aunque pretendas subir o bajar el I.V.A No hay consumos de bienes y servicios. Educación tributaria y mayor control @UAFE_EC @SRIoficialEc @Produccion_Ecu  LA CARRETA DE HAMBUERGAS HABRA PAGADO IMPUESTOS #DaloBucaram	0	0	1	2020-06-20	EC
6689	/Aracely_Carla1/status/1274339236565696513	2020-06-20 08:52:04	@Lenin @ottosonnenh @mariapaularomo @juanseroldan @DianaSalazarM2 @AsambleaEcuador nos quedo bien claro que significo #descorreizar al #Ecuador: hambre, miseria, desempleo, muerte y #Corrupcion. No inventaron nada la gente ya lo hizo sin sobreprecio #ElPeorGobiernoDeLaHistoria	0	0	0	2020-06-20	EC
6690	/GKecuador/status/1274439377872015360	2020-06-20 15:30:00	"Me han ofrecido empleo de 8 a 10 horas por cinco dólares al día. Quienes ofrecen el puesto dicen que “eso es lo que le pueden pagar a un extranjero”, dice Jennifer Carrillo, refugiada venezolana en Ecuador. 

#DíaDelRefugiado https://bit.ly/2Nd9s1Z "	0	1	0	2020-06-20	EC
6684	/Aracely_Carla1/status/1274338362862821376	2020-06-20 08:48:36	@Lenin @ottosonnenh @mariapaularomo @juanseroldan @DianaSalazarM2 @AsambleaEcuador al@pueblo le quedo bien claro que significo #descorreizar al #Ecuador: hambre, miseria, desempleo, muerte y #Corrupcion. #ElPeorGobiernoDeLaHistoria https://twitter.com/ErmelRosario/status/1273764154789318659 …	0	0	0	2020-06-20	EC
6692	/Aracely_Carla1/status/1274339343713345536	2020-06-20 08:52:30	@Lenin @ottosonnenh @mariapaularomo @juanseroldan @DianaSalazarM2 @AsambleaEcuador al pueblo le quedo bien claro que significo #descorreizar al #Ecuador: hambre, miseria, desempleo, muerte y #Corrupcion. #ElPeorGobiernoDeLaHistoria	0	0	0	2020-06-20	EC
6693	/Efuentesec/status/1274460091346010113	2020-06-20 16:52:18	Ecuador el país con más refugiados de la región y también con la tasa más alta de desempleo. Por eso que Banca pública y privada canalice sin tantas trabas los créditos a micro y pequeña empresa para así generar empleos y consumo !!! @Lenin #coronavirus #Ecuador https://twitter.com/Lenin/status/1274456373963751429 …	1	3	3	2020-06-20	EC
